Age,Gender,Driving Experience (Years),Annual Mileage,Vehicle Type,Vehicle Age (Years),Number of Past Accidents,Location (Risk Area),Credit Score,Coverage Type,Deductible Amount,Gender Factor,Vehicle Type Factor,Coverage Type Factor,Combined Risk Factor,Expected Premium
69,Male,46,26552,Truck,19,1,Urban,532,Premium,500,1.5,1.3,1.3,1.0,1267.5
74,Female,50,27812,Truck,17,0,Urban,657,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
36,Female,50,12889,SUV,7,0,Rural,310,Basic,100,1.2,1.1,1.0,1.0,660.0
53,Female,11,22531,Truck,20,1,Rural,446,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
63,Female,47,25160,SUV,7,0,Rural,374,Premium,500,1.2,1.1,1.3,1.0,858.0
56,Male,2,21831,Sedan,20,0,Rural,568,Premium,1000,1.5,1.6,1.3,1.0,1560.0
65,Female,20,13628,SUV,19,0,Urban,588,Premium,250,1.2,1.1,1.3,1.0,858.0
20,Male,25,27055,Truck,13,0,Suburban,751,Premium,500,1.5,1.3,1.3,1.2,1521.0
21,Female,14,25451,SUV,14,1,Suburban,606,Standard,250,1.2,1.1,1.1,1.0,726.0000000000001
76,Female,41,20335,Truck,13,1,Rural,330,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
21,Male,27,9720,Sedan,11,1,Suburban,786,Standard,100,1.5,1.6,1.1,1.0,1320.0
38,Male,5,22707,Truck,6,0,Rural,562,Standard,100,1.5,1.3,1.1,1.0,1072.5
56,Female,0,20030,Truck,15,2,Suburban,843,Standard,500,1.2,1.3,1.1,1.0,858.0000000000001
34,Female,23,20886,Truck,17,1,Rural,813,Basic,500,1.2,1.3,1.0,1.0,780.0
49,Female,23,8327,SUV,17,0,Suburban,399,Premium,100,1.2,1.1,1.3,1.0,858.0
31,Male,0,24200,SUV,9,0,Rural,611,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
65,Male,13,7025,Sedan,15,0,Urban,368,Premium,250,1.5,1.6,1.3,1.0,1560.0
29,Female,42,14923,Sedan,5,1,Urban,510,Standard,500,1.2,1.6,1.1,1.0,1056.0
51,Male,48,10362,Sedan,14,0,Rural,820,Standard,1000,1.5,1.6,1.1,1.0,1320.0
47,Male,19,16645,Convertible,14,3,Suburban,723,Basic,1000,1.5,1.4,1.0,1.0,1050.0
36,Female,53,17859,Sedan,8,1,Rural,447,Premium,100,1.2,1.6,1.3,1.0,1248.0
28,Male,24,27632,Convertible,15,1,Rural,817,Basic,250,1.5,1.4,1.0,1.0,1050.0
63,Female,48,6380,SUV,7,3,Urban,656,Standard,250,1.2,1.1,1.1,1.5,1089.0000000000002
42,Female,28,25184,Convertible,0,1,Rural,478,Basic,1000,1.2,1.4,1.0,1.0,840.0
66,Male,35,20145,SUV,4,0,Rural,843,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
38,Female,8,26887,Truck,11,1,Urban,669,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
20,Female,33,17036,SUV,9,0,Urban,672,Standard,500,1.2,1.1,1.1,1.0,726.0000000000001
35,Male,28,19468,Convertible,2,0,Urban,491,Standard,250,1.5,1.4,1.1,1.0,1155.0
28,Female,62,13612,Convertible,12,0,Suburban,631,Basic,250,1.2,1.4,1.0,1.0,840.0
46,Male,7,21671,Sedan,19,0,Suburban,849,Basic,1000,1.5,1.6,1.0,1.0,1200.0
46,Male,43,14457,Truck,18,1,Urban,715,Standard,100,1.5,1.3,1.1,1.0,1072.5
69,Male,43,17236,SUV,6,0,Urban,819,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
55,Female,12,15032,Sedan,8,2,Urban,377,Standard,100,1.2,1.6,1.1,1.5,1584.0
27,Female,22,15679,Convertible,3,0,Suburban,627,Basic,500,1.2,1.4,1.0,1.0,840.0
22,Male,3,27192,Sedan,7,1,Rural,548,Standard,250,1.5,1.6,1.1,1.0,1320.0
33,Male,42,23237,Truck,10,0,Suburban,306,Premium,500,1.5,1.3,1.3,1.0,1267.5
73,Female,60,20546,Truck,0,0,Rural,804,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
46,Female,7,14102,Sedan,8,1,Rural,585,Premium,1000,1.2,1.6,1.3,1.0,1248.0
62,Female,15,17246,Sedan,16,1,Rural,458,Basic,100,1.2,1.6,1.0,1.0,960.0
30,Female,47,23460,Truck,17,2,Suburban,416,Standard,100,1.2,1.3,1.1,1.0,858.0000000000001
20,Male,60,19889,Truck,14,1,Urban,816,Premium,250,1.5,1.3,1.3,1.2,1521.0
49,Male,61,17509,SUV,15,1,Rural,444,Premium,1000,1.5,1.1,1.3,1.0,1072.5000000000002
58,Female,2,13859,Sedan,17,1,Urban,520,Basic,1000,1.2,1.6,1.0,1.0,960.0
70,Male,52,23304,Convertible,3,0,Rural,542,Premium,100,1.5,1.4,1.3,1.0,1365.0
77,Female,37,11943,Convertible,7,0,Rural,687,Standard,1000,1.2,1.4,1.1,1.0,924.0000000000001
52,Female,21,14763,SUV,0,1,Rural,564,Premium,250,1.2,1.1,1.3,1.0,858.0
35,Female,58,14223,Truck,17,0,Suburban,706,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
26,Female,40,11517,Truck,15,0,Suburban,408,Basic,1000,1.2,1.3,1.0,0.8,624.0
52,Male,35,15579,SUV,6,0,Urban,607,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
48,Female,38,18211,Convertible,20,0,Rural,320,Basic,1000,1.2,1.4,1.0,1.0,840.0
26,Male,45,19481,Truck,11,1,Suburban,735,Premium,500,1.5,1.3,1.3,1.2,1521.0
32,Female,5,22430,Convertible,4,1,Suburban,615,Standard,1000,1.2,1.4,1.1,1.0,924.0000000000001
43,Female,13,15422,Sedan,17,1,Suburban,301,Standard,100,1.2,1.6,1.1,1.0,1056.0
31,Female,57,28477,Convertible,13,0,Suburban,680,Basic,250,1.2,1.4,1.0,1.0,840.0
59,Female,6,12234,SUV,1,1,Rural,746,Premium,100,1.2,1.1,1.3,1.2,1029.6
40,Female,30,9239,Truck,0,0,Urban,398,Basic,250,1.2,1.3,1.0,1.0,780.0
54,Male,41,7481,Truck,8,0,Urban,311,Basic,100,1.5,1.3,1.0,1.0,975.0
54,Female,34,28204,Convertible,19,0,Urban,803,Premium,100,1.2,1.4,1.3,1.2,1310.3999999999999
35,Male,53,22897,Convertible,13,0,Suburban,458,Basic,100,1.5,1.4,1.0,1.0,1050.0
22,Male,6,16047,SUV,4,0,Rural,556,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
18,Female,24,8478,SUV,3,0,Urban,760,Premium,1000,1.2,1.1,1.3,1.2,1029.6
40,Male,18,11729,SUV,16,3,Rural,790,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
54,Female,44,23823,Sedan,17,0,Rural,371,Basic,500,1.2,1.6,1.0,1.0,960.0
51,Female,12,20878,Sedan,2,2,Rural,485,Basic,100,1.2,1.6,1.0,1.0,960.0
29,Female,32,25899,Convertible,2,0,Urban,590,Basic,100,1.2,1.4,1.0,1.0,840.0
78,Female,17,7370,Sedan,10,0,Suburban,610,Premium,100,1.2,1.6,1.3,1.0,1248.0
70,Male,5,7931,Sedan,10,1,Rural,806,Basic,100,1.5,1.6,1.0,1.0,1200.0
72,Male,17,20981,Convertible,7,0,Rural,779,Premium,100,1.5,1.4,1.3,1.2,1638.0
22,Male,3,20288,Convertible,17,1,Suburban,469,Standard,100,1.5,1.4,1.1,1.0,1155.0
68,Male,14,29629,Convertible,8,1,Suburban,813,Standard,100,1.5,1.4,1.1,1.0,1155.0
62,Male,28,6362,Convertible,9,0,Urban,703,Basic,500,1.5,1.4,1.0,1.0,1050.0
25,Male,12,27130,Convertible,11,1,Suburban,425,Basic,100,1.5,1.4,1.0,1.0,1050.0
20,Female,9,10099,Sedan,11,2,Rural,549,Standard,1000,1.2,1.6,1.1,1.0,1056.0
30,Male,18,18690,SUV,20,0,Rural,714,Standard,100,1.5,1.1,1.1,1.0,907.5000000000002
33,Male,0,23262,Convertible,17,0,Urban,530,Standard,100,1.5,1.4,1.1,1.0,1155.0
42,Female,36,10743,SUV,14,1,Urban,846,Premium,250,1.2,1.1,1.3,1.2,1029.6
20,Female,56,29631,SUV,1,1,Rural,300,Basic,500,1.2,1.1,1.0,1.0,660.0
51,Female,62,27092,Convertible,14,1,Rural,685,Premium,100,1.2,1.4,1.3,1.0,1092.0
77,Male,44,26304,SUV,7,1,Suburban,624,Premium,500,1.5,1.1,1.3,1.0,1072.5000000000002
35,Male,12,29189,SUV,9,0,Suburban,691,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
66,Female,1,13180,Sedan,11,0,Urban,676,Standard,100,1.2,1.6,1.1,1.0,1056.0
53,Male,28,6851,Convertible,3,0,Rural,795,Standard,500,1.5,1.4,1.1,1.0,1155.0
32,Female,19,8240,SUV,5,0,Rural,817,Standard,500,1.2,1.1,1.1,1.0,726.0000000000001
77,Male,32,21872,Convertible,15,0,Urban,510,Standard,1000,1.5,1.4,1.1,1.0,1155.0
28,Male,40,14188,SUV,7,0,Urban,663,Standard,100,1.5,1.1,1.1,1.0,907.5000000000002
67,Male,40,19333,Truck,14,1,Suburban,343,Standard,500,1.5,1.3,1.1,1.0,1072.5
71,Male,32,10356,Truck,19,0,Rural,406,Standard,500,1.5,1.3,1.1,1.0,1072.5
60,Female,18,19435,Truck,14,1,Rural,416,Premium,500,1.2,1.3,1.3,1.0,1014.0
65,Male,60,28997,Sedan,1,0,Rural,490,Premium,250,1.5,1.6,1.3,1.0,1560.0
80,Male,13,5799,Sedan,16,0,Suburban,823,Premium,250,1.5,1.6,1.3,1.2,1872.0
66,Female,57,16288,Sedan,16,0,Urban,563,Basic,250,1.2,1.6,1.0,1.0,960.0
58,Female,4,13668,Truck,15,1,Urban,526,Basic,250,1.2,1.3,1.0,1.0,780.0
25,Male,29,29545,Truck,19,2,Suburban,661,Standard,100,1.5,1.3,1.1,1.0,1072.5
28,Male,40,8624,Sedan,14,0,Suburban,726,Basic,500,1.5,1.6,1.0,1.0,1200.0
79,Male,7,6460,Convertible,9,0,Urban,662,Standard,250,1.5,1.4,1.1,1.0,1155.0
79,Male,44,13849,Convertible,9,2,Urban,306,Standard,500,1.5,1.4,1.1,1.5,1732.5
49,Female,47,6331,Convertible,7,1,Suburban,408,Premium,1000,1.2,1.4,1.3,1.0,1092.0
33,Male,27,26836,SUV,5,0,Urban,848,Basic,250,1.5,1.1,1.0,1.0,825.0000000000001
42,Female,14,7616,Convertible,8,0,Suburban,828,Premium,100,1.2,1.4,1.3,1.2,1310.3999999999999
35,Male,45,23583,SUV,7,0,Rural,649,Basic,250,1.5,1.1,1.0,1.0,825.0000000000001
72,Male,49,19988,Sedan,13,0,Urban,612,Premium,1000,1.5,1.6,1.3,1.0,1560.0
77,Female,54,13017,Convertible,2,0,Suburban,721,Standard,500,1.2,1.4,1.1,1.0,924.0000000000001
34,Male,53,22137,Convertible,18,1,Rural,526,Basic,1000,1.5,1.4,1.0,1.0,1050.0
42,Female,31,29792,Truck,13,1,Urban,627,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
40,Female,13,12807,Sedan,19,0,Urban,350,Basic,1000,1.2,1.6,1.0,1.0,960.0
62,Male,38,16843,Convertible,10,0,Suburban,350,Basic,250,1.5,1.4,1.0,1.0,1050.0
28,Male,4,14088,SUV,3,1,Rural,745,Premium,1000,1.5,1.1,1.3,1.2,1287.0000000000002
56,Male,0,13677,SUV,0,0,Urban,316,Premium,1000,1.5,1.1,1.3,1.0,1072.5000000000002
39,Female,37,17649,Convertible,3,1,Suburban,739,Standard,500,1.2,1.4,1.1,1.0,924.0000000000001
75,Female,30,11028,Sedan,14,1,Suburban,373,Standard,100,1.2,1.6,1.1,1.0,1056.0
73,Female,2,10518,Sedan,9,0,Rural,341,Premium,500,1.2,1.6,1.3,1.0,1248.0
18,Female,38,7833,Sedan,6,0,Urban,338,Standard,250,1.2,1.6,1.1,1.0,1056.0
24,Female,55,20315,Truck,6,0,Urban,493,Premium,500,1.2,1.3,1.3,1.0,1014.0
65,Female,9,13969,Sedan,2,0,Urban,539,Premium,250,1.2,1.6,1.3,1.0,1248.0
70,Male,59,23221,Sedan,5,1,Suburban,482,Basic,250,1.5,1.6,1.0,1.0,1200.0
76,Female,26,28569,SUV,16,0,Urban,777,Standard,500,1.2,1.1,1.1,1.0,726.0000000000001
66,Male,25,16445,Truck,8,0,Suburban,519,Premium,100,1.5,1.3,1.3,1.0,1267.5
69,Female,56,21367,Truck,9,1,Suburban,711,Standard,500,1.2,1.3,1.1,1.0,858.0000000000001
46,Male,27,25126,SUV,2,1,Suburban,528,Basic,250,1.5,1.1,1.0,1.0,825.0000000000001
34,Female,23,9729,Sedan,0,0,Urban,747,Standard,1000,1.2,1.6,1.1,1.0,1056.0
69,Female,1,8404,SUV,13,1,Urban,707,Premium,1000,1.2,1.1,1.3,1.2,1029.6
79,Male,40,20474,Sedan,12,0,Suburban,693,Basic,1000,1.5,1.6,1.0,1.0,1200.0
25,Male,46,8421,Truck,0,1,Suburban,565,Premium,250,1.5,1.3,1.3,1.0,1267.5
64,Female,8,20208,Truck,6,0,Rural,495,Premium,1000,1.2,1.3,1.3,0.8,811.2
23,Female,39,20108,SUV,0,0,Suburban,810,Premium,250,1.2,1.1,1.3,1.2,1029.6
19,Male,45,23510,SUV,3,1,Suburban,523,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
18,Female,33,9326,Sedan,12,0,Urban,566,Premium,250,1.2,1.6,1.3,1.0,1248.0
53,Female,59,6922,Sedan,9,1,Urban,743,Basic,500,1.2,1.6,1.0,1.0,960.0
23,Male,47,27610,Convertible,20,1,Rural,817,Basic,100,1.5,1.4,1.0,1.0,1050.0
29,Female,6,25766,Convertible,9,3,Suburban,746,Premium,100,1.2,1.4,1.3,1.2,1310.3999999999999
25,Female,52,6092,Convertible,19,0,Rural,330,Premium,1000,1.2,1.4,1.3,1.0,1092.0
66,Female,18,10727,Convertible,20,0,Suburban,303,Premium,500,1.2,1.4,1.3,1.0,1092.0
20,Male,15,18215,Sedan,4,0,Urban,568,Basic,100,1.5,1.6,1.0,1.0,1200.0
69,Female,39,29495,Convertible,0,0,Rural,588,Standard,500,1.2,1.4,1.1,1.0,924.0000000000001
35,Male,0,28306,Sedan,10,1,Rural,673,Basic,500,1.5,1.6,1.0,1.0,1200.0
51,Female,7,12056,Truck,3,1,Urban,454,Premium,500,1.2,1.3,1.3,1.0,1014.0
78,Male,1,7887,SUV,6,0,Suburban,723,Premium,1000,1.5,1.1,1.3,1.2,1287.0000000000002
65,Male,3,17575,Sedan,7,0,Urban,538,Standard,500,1.5,1.6,1.1,1.0,1320.0
29,Female,44,14134,Truck,15,0,Suburban,829,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
73,Female,44,20881,SUV,19,1,Suburban,344,Basic,500,1.2,1.1,1.0,1.0,660.0
62,Male,43,23840,Sedan,9,0,Urban,834,Standard,100,1.5,1.6,1.1,1.0,1320.0
69,Female,61,23001,Convertible,12,1,Urban,699,Basic,250,1.2,1.4,1.0,1.0,840.0
33,Male,28,15127,Truck,18,0,Suburban,774,Basic,1000,1.5,1.3,1.0,0.8,780.0
51,Female,56,7767,SUV,6,0,Urban,560,Basic,100,1.2,1.1,1.0,1.0,660.0
46,Male,5,16909,SUV,18,0,Urban,549,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
70,Male,38,26170,Truck,12,1,Suburban,347,Premium,100,1.5,1.3,1.3,1.0,1267.5
61,Male,38,11950,Truck,16,0,Suburban,582,Basic,250,1.5,1.3,1.0,1.0,975.0
40,Female,0,12950,Sedan,14,1,Rural,678,Premium,500,1.2,1.6,1.3,1.0,1248.0
71,Female,12,26118,Sedan,4,1,Urban,719,Premium,250,1.2,1.6,1.3,1.2,1497.6
32,Male,38,11289,SUV,17,0,Urban,340,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
22,Female,23,17082,Convertible,0,1,Suburban,644,Premium,250,1.2,1.4,1.3,1.0,1092.0
49,Male,32,5210,Sedan,3,1,Rural,695,Premium,500,1.5,1.6,1.3,1.0,1560.0
56,Male,46,17131,SUV,16,0,Urban,405,Premium,1000,1.5,1.1,1.3,1.0,1072.5000000000002
63,Female,10,10772,Convertible,13,1,Rural,761,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
51,Female,6,14782,SUV,18,0,Urban,645,Premium,500,1.2,1.1,1.3,1.0,858.0
25,Male,7,11997,Convertible,5,0,Urban,807,Basic,250,1.5,1.4,1.0,1.0,1050.0
79,Male,37,11779,Convertible,20,0,Suburban,369,Standard,100,1.5,1.4,1.1,1.0,1155.0
54,Male,8,26743,Convertible,9,1,Suburban,770,Basic,500,1.5,1.4,1.0,1.0,1050.0
22,Male,2,14666,SUV,17,3,Rural,705,Basic,1000,1.5,1.1,1.0,1.0,825.0000000000001
70,Male,15,29765,SUV,19,0,Rural,483,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
56,Female,19,7177,Convertible,5,0,Urban,469,Premium,100,1.2,1.4,1.3,1.0,1092.0
75,Female,0,12078,Truck,10,1,Rural,319,Basic,100,1.2,1.3,1.0,1.0,780.0
60,Male,34,26703,Convertible,7,0,Suburban,746,Basic,1000,1.5,1.4,1.0,1.0,1050.0
47,Male,50,10656,SUV,20,1,Rural,435,Premium,100,1.5,1.1,1.3,1.0,1072.5000000000002
70,Male,36,11600,Truck,10,0,Suburban,387,Basic,250,1.5,1.3,1.0,1.0,975.0
77,Male,3,16227,SUV,17,0,Urban,509,Premium,1000,1.5,1.1,1.3,1.0,1072.5000000000002
27,Male,13,25555,Convertible,8,0,Suburban,803,Basic,500,1.5,1.4,1.0,1.0,1050.0
49,Female,20,6856,Truck,4,1,Rural,443,Premium,1000,1.2,1.3,1.3,0.8,811.2
70,Female,37,25040,Truck,8,0,Suburban,719,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
71,Female,7,17716,Convertible,12,0,Urban,813,Standard,1000,1.2,1.4,1.1,1.0,924.0000000000001
59,Female,5,12936,SUV,16,1,Suburban,815,Premium,250,1.2,1.1,1.3,1.2,1029.6
24,Female,41,25890,Truck,13,1,Urban,450,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
58,Female,23,13937,Truck,5,1,Suburban,804,Standard,100,1.2,1.3,1.1,1.0,858.0000000000001
57,Female,0,18056,Truck,20,0,Rural,466,Standard,100,1.2,1.3,1.1,1.0,858.0000000000001
40,Female,60,24713,Truck,7,1,Suburban,435,Premium,500,1.2,1.3,1.3,1.0,1014.0
68,Male,4,15384,Truck,0,0,Suburban,708,Standard,500,1.5,1.3,1.1,1.0,1072.5
34,Female,11,21173,Convertible,18,0,Urban,348,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
46,Female,59,28798,Sedan,11,0,Suburban,712,Premium,250,1.2,1.6,1.3,1.2,1497.6
33,Male,10,11475,Sedan,5,0,Rural,392,Basic,100,1.5,1.6,1.0,1.0,1200.0
56,Male,54,16753,Sedan,15,0,Urban,480,Premium,500,1.5,1.6,1.3,1.0,1560.0
27,Male,32,29111,SUV,18,0,Rural,710,Premium,250,1.5,1.1,1.3,1.2,1287.0000000000002
46,Male,2,13372,Sedan,13,0,Suburban,418,Premium,100,1.5,1.6,1.3,1.0,1560.0
70,Female,48,29030,Sedan,1,0,Suburban,301,Basic,100,1.2,1.6,1.0,1.0,960.0
31,Male,31,27344,SUV,0,1,Rural,582,Basic,500,1.5,1.1,1.0,1.0,825.0000000000001
25,Male,33,20038,Convertible,10,1,Rural,800,Standard,1000,1.5,1.4,1.1,1.0,1155.0
73,Female,48,9836,Convertible,2,0,Rural,832,Basic,250,1.2,1.4,1.0,1.0,840.0
72,Male,53,22148,Sedan,13,0,Urban,345,Basic,250,1.5,1.6,1.0,1.0,1200.0
61,Female,50,26415,Convertible,11,0,Suburban,537,Premium,1000,1.2,1.4,1.3,1.0,1092.0
76,Male,55,12437,Truck,12,0,Suburban,396,Standard,250,1.5,1.3,1.1,1.0,1072.5
41,Male,25,26336,Convertible,18,0,Urban,574,Premium,1000,1.5,1.4,1.3,1.0,1365.0
61,Female,21,7627,Truck,15,0,Rural,362,Premium,1000,1.2,1.3,1.3,0.8,811.2
72,Female,55,19160,SUV,8,2,Rural,320,Basic,250,1.2,1.1,1.0,1.0,660.0
60,Male,44,7226,Truck,9,1,Rural,345,Basic,500,1.5,1.3,1.0,1.0,975.0
67,Female,14,20817,Truck,13,2,Suburban,459,Standard,250,1.2,1.3,1.1,1.0,858.0000000000001
76,Female,47,26081,Convertible,3,1,Rural,381,Basic,250,1.2,1.4,1.0,1.0,840.0
36,Female,24,22541,SUV,11,0,Urban,794,Premium,500,1.2,1.1,1.3,1.2,1029.6
77,Male,11,26746,Sedan,15,0,Suburban,425,Premium,1000,1.5,1.6,1.3,1.0,1560.0
72,Female,33,29705,Truck,6,0,Suburban,838,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
19,Male,1,5453,Convertible,9,0,Rural,655,Basic,250,1.5,1.4,1.0,1.0,1050.0
49,Male,2,11326,SUV,0,0,Urban,453,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
55,Female,31,16236,SUV,13,2,Suburban,354,Premium,500,1.2,1.1,1.3,1.0,858.0
68,Female,59,26868,SUV,1,0,Urban,360,Standard,250,1.2,1.1,1.1,1.0,726.0000000000001
44,Female,37,15189,Sedan,16,1,Urban,654,Standard,1000,1.2,1.6,1.1,1.0,1056.0
66,Female,28,28865,Sedan,12,0,Suburban,409,Premium,250,1.2,1.6,1.3,1.0,1248.0
60,Female,46,11546,SUV,15,1,Suburban,573,Standard,1000,1.2,1.1,1.1,1.0,726.0000000000001
54,Male,56,7928,SUV,18,0,Suburban,654,Premium,250,1.5,1.1,1.3,1.0,1072.5000000000002
62,Female,62,10361,Sedan,1,0,Urban,403,Standard,250,1.2,1.6,1.1,1.0,1056.0
47,Female,52,17292,Truck,6,0,Rural,504,Basic,100,1.2,1.3,1.0,1.0,780.0
61,Female,34,22285,Sedan,8,0,Urban,413,Basic,500,1.2,1.6,1.0,1.0,960.0
52,Female,62,21404,Convertible,4,1,Urban,410,Basic,500,1.2,1.4,1.0,1.0,840.0
51,Male,55,7949,Sedan,12,1,Rural,524,Standard,100,1.5,1.6,1.1,1.0,1320.0
63,Female,52,19711,Sedan,11,0,Suburban,619,Premium,500,1.2,1.6,1.3,1.0,1248.0
34,Female,31,29486,Sedan,5,0,Rural,601,Standard,500,1.2,1.6,1.1,1.0,1056.0
55,Male,60,11039,Sedan,4,1,Rural,815,Standard,100,1.5,1.6,1.1,1.0,1320.0
47,Female,45,6322,SUV,11,2,Suburban,790,Premium,500,1.2,1.1,1.3,1.2,1029.6
18,Male,15,27326,Truck,8,0,Rural,511,Basic,1000,1.5,1.3,1.0,0.8,780.0
21,Male,1,7642,Sedan,3,0,Urban,787,Standard,100,1.5,1.6,1.1,1.0,1320.0
69,Female,27,7358,SUV,9,1,Rural,737,Standard,500,1.2,1.1,1.1,1.0,726.0000000000001
36,Female,35,9364,Convertible,4,0,Rural,764,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
29,Male,49,13792,Sedan,7,0,Rural,540,Standard,1000,1.5,1.6,1.1,1.0,1320.0
55,Female,30,28195,Sedan,5,0,Rural,530,Standard,100,1.2,1.6,1.1,1.0,1056.0
23,Female,56,7913,Sedan,16,1,Suburban,691,Premium,100,1.2,1.6,1.3,1.0,1248.0
50,Female,38,5459,Convertible,18,0,Suburban,813,Standard,100,1.2,1.4,1.1,1.0,924.0000000000001
58,Female,23,25686,Convertible,19,0,Urban,493,Basic,1000,1.2,1.4,1.0,1.0,840.0
62,Male,51,6930,Truck,20,0,Suburban,353,Premium,100,1.5,1.3,1.3,1.0,1267.5
53,Female,54,28698,Convertible,20,0,Urban,422,Basic,1000,1.2,1.4,1.0,1.0,840.0
77,Male,23,10142,Convertible,15,1,Suburban,770,Premium,500,1.5,1.4,1.3,1.2,1638.0
55,Male,23,9428,Sedan,7,1,Urban,406,Premium,500,1.5,1.6,1.3,1.0,1560.0
23,Female,58,9933,Convertible,11,0,Suburban,473,Premium,500,1.2,1.4,1.3,1.0,1092.0
58,Male,0,19235,Convertible,13,0,Suburban,472,Basic,1000,1.5,1.4,1.0,1.0,1050.0
68,Female,25,15908,Truck,13,0,Suburban,453,Premium,1000,1.2,1.3,1.3,0.8,811.2
42,Female,20,6654,Sedan,3,0,Urban,794,Premium,1000,1.2,1.6,1.3,1.2,1497.6
28,Male,39,7408,Truck,7,0,Urban,641,Premium,1000,1.5,1.3,1.3,0.8,1014.0
60,Female,15,23853,SUV,6,1,Urban,609,Basic,1000,1.2,1.1,1.0,1.0,660.0
29,Female,5,14819,Truck,8,2,Urban,654,Premium,250,1.2,1.3,1.3,1.5,1521.0
69,Male,36,12120,Sedan,2,0,Rural,635,Premium,100,1.5,1.6,1.3,1.0,1560.0
52,Male,23,6029,SUV,8,0,Urban,351,Standard,250,1.5,1.1,1.1,1.0,907.5000000000002
70,Male,62,5748,SUV,19,0,Urban,777,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
43,Male,56,17637,Convertible,8,2,Suburban,701,Basic,500,1.5,1.4,1.0,1.0,1050.0
59,Female,45,26191,Truck,14,1,Rural,469,Standard,1000,1.2,1.3,1.1,0.8,686.4000000000001
55,Male,3,12132,Truck,0,0,Urban,424,Premium,100,1.5,1.3,1.3,1.0,1267.5
53,Male,13,7195,SUV,10,2,Urban,709,Basic,1000,1.5,1.1,1.0,1.5,1237.5000000000002
45,Female,35,9809,Convertible,11,0,Urban,375,Standard,1000,1.2,1.4,1.1,1.0,924.0000000000001
23,Female,18,14261,Sedan,5,0,Rural,533,Basic,1000,1.2,1.6,1.0,1.0,960.0
64,Female,19,17325,Truck,18,1,Suburban,621,Basic,500,1.2,1.3,1.0,1.0,780.0
53,Male,5,18598,Sedan,16,0,Rural,659,Standard,1000,1.5,1.6,1.1,1.0,1320.0
29,Male,57,9614,SUV,12,0,Rural,486,Standard,1000,1.5,1.1,1.1,1.0,907.5000000000002
56,Female,7,10146,Convertible,12,2,Suburban,485,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
36,Female,47,15785,Convertible,8,0,Rural,307,Standard,250,1.2,1.4,1.1,1.0,924.0000000000001
77,Male,27,28676,SUV,1,1,Urban,422,Basic,100,1.5,1.1,1.0,1.0,825.0000000000001
33,Female,21,7750,Convertible,1,0,Suburban,637,Premium,250,1.2,1.4,1.3,1.0,1092.0
72,Female,16,10564,Convertible,8,2,Suburban,574,Standard,100,1.2,1.4,1.1,1.0,924.0000000000001
44,Male,11,11144,Convertible,17,1,Rural,843,Standard,250,1.5,1.4,1.1,1.0,1155.0
28,Female,14,21478,Sedan,16,2,Urban,574,Premium,100,1.2,1.6,1.3,1.5,1872.0
30,Female,1,20930,Convertible,2,1,Urban,465,Basic,500,1.2,1.4,1.0,1.0,840.0
34,Male,28,7810,Sedan,7,1,Urban,578,Premium,250,1.5,1.6,1.3,1.0,1560.0
53,Female,11,7654,Truck,13,2,Urban,510,Premium,500,1.2,1.3,1.3,1.5,1521.0
48,Female,23,17292,SUV,9,0,Rural,763,Premium,100,1.2,1.1,1.3,1.2,1029.6
63,Female,61,5338,Convertible,11,1,Urban,521,Basic,1000,1.2,1.4,1.0,1.0,840.0
18,Female,34,9935,Convertible,12,2,Suburban,485,Basic,500,1.2,1.4,1.0,1.0,840.0
28,Female,13,27244,SUV,7,0,Urban,714,Basic,250,1.2,1.1,1.0,1.0,660.0
22,Female,17,21692,SUV,5,0,Rural,829,Basic,100,1.2,1.1,1.0,1.0,660.0
